Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,-1.162553129519785,1,1,-1.247351214975396,5,2,1,0.31101618310825724,0.7647993643226063,0.28389302581635906,0.855,0.21023734629682586,0.4274193548387097,0.703,0.164,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.16760956194962015,0,3,-0.2476065755412548,6,1,3,0.03654123472913776,0.511720301946762,0.039289543070726976,0.765,0.24134972833857593,0.5483870967741935,0.857,0.487,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,1,0.502201904034351,3,2,3,0.0,0.0,0.041587228001043086,0.675,0.19307978267086073,0.5403225806451613,0.75,0.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.9517019515668155,0,3,0.37723382410508344,4,3,3,0.009846512907487524,0.0,0.051024251731231714,0.651,0.24861309694023448,0.6612903225806451,0.804,0.0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,3,0.002329584317280495,4,2,2,0.010209295083999197,0.6034962256654748,0.0073595456784400085,0.917,0.2164712610809265,0.40322580645161293,0.622,0.855,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,1,3,0.502201904034351,6,3,3,0.0,0.0,0.041587228001043086,0.681,0.24724049185015728,0.4758064516129032,0.769,0.0,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.04324161600334952,0,2,0.6271699839636188,3,1,3,0.033669209165087054,0.7465236392530791,0.01941297482108191,0.888,0.2083500142979697,0.5564516129032258,0.795,0.736,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,0,4,-0.4975427353997901,3,1,2,0.04709214969601878,0.7914183551847438,0.02900356387448208,0.948,0.226079496711467,0.6209677419354838,0.74,0.665,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,0,2,0.37723382410508344,4,1,2,0.007941906480801272,0.3079062375844259,0.026743545910236723,0.847,0.2265370317414927,0.4919354838709677,0.614,0.456,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.5785981137280036,1,4,1.1270423036806894,3,1,2,0.04815026437751114,0.7099721891140246,0.035957465302929335,1.006,0.23906205318844725,0.6048387096774193,0.7,0.59,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,1.3248057894056273,1,2,1.1270423036806894,5,2,3,0.9605474383043561,0.0,0.9621881609828181,0.732,0.18026880183014013,0.5725806451612903,0.761,0.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1.5735416812981686,0,2,0.002329584317280495,3,3,3,0.012839465863708786,0.7361938816050854,0.0002028221249963782,0.829,0.11163854732627967,0.24193548387096775,0.29,0.995,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,0,5,-0.37257465547052243,5,3,3,0.02568800128183036,0.49622566547477154,0.03001767449946397,0.605,0.22842436374034886,0.6209677419354838,0.706,0.546,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,1,4,-0.2476065755412548,3,2,1,0.4242344540279403,0.512912197059992,0.4107727522962362,0.651,0.19919931369745497,0.5403225806451613,0.674,0.083,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,-0.7894492916809732,0,5,-1.4972873748339313,6,1,1,0.018130039271170614,0.31505760826380613,0.03598643989221453,0.682,0.1717472118959108,0.4596774193548387,0.634,0.389,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,-1.535656967358597,0,2,0.002329584317280495,1,3,2,0.007790747240588078,0.0,0.04905397965983833,0.782,0.10380325993708894,0.3709677419354839,0.556,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-0.16760956194962015,1,3,-1.3723192949046636,2,2,3,0.1564709759142867,0.7473182359952324,0.13704980731898125,0.737,0.14332284815556193,0.33064516129032256,0.645,0.284,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,-0.540713399788432,0,1,-0.12263849561198716,4,3,3,0.054498952466465335,0.0,0.0938197201054675,0.442,0.09390906491278239,0.2661290322580645,0.303,0.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-1.535656967358597,0,3,-1.247351214975396,4,2,3,0.05428732953016686,0.3857767183154549,0.06548257178454496,0.79,0.19897054618244212,0.4919354838709677,0.868,0.3,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,-0.540713399788432,1,2,-0.37257465547052243,3,3,3,0.10271875009447454,0.19586809694080254,0.12574971749775446,0.417,0.07778095510437519,0.28225806451612906,0.406,0.102,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,1.076069897513086,0,3,1.0020742237514217,5,1,1,0.0,0.0,0.041587228001043086,0.575,0.24277952530740637,0.532258064516129,0.9,0.0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,0,3,0.002329584317280495,5,3,1,0.0,0.21493841875248312,0.025911975197751572,0.821,0.20949385187303404,0.48387096774193544,1.188,0.376,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,-0.16760956194962015,1,4,0.002329584317280495,5,2,3,0.0,0.4211362733412793,0.01087416335873439,0.301,0.04249356591364027,0.15322580645161288,0.318,0.737,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,-0.2919775078958908,0,3,0.002329584317280495,2,3,3,0.023874090399272026,0.0,0.06446846115956306,0.686,0.11512725193022591,0.28225806451612906,0.607,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,0,5,-0.6225108153290577,4,2,2,0.04155972150421584,0.8772348033373063,0.017442702749688524,0.877,0.22768086931655707,0.46774193548387094,0.744,0.785,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,0,2,-0.12263849561198716,6,3,2,0.053954779201697826,0.0,0.09329817749833397,0.593,0.25198741778667433,0.5564516129032258,0.717,0.0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
0,1.076069897513086,0,2,0.002329584317280495,5,3,3,0.0367226258173936,0.0,0.07678266160577174,0.969,0.25976551329711184,0.5725806451612903,0.761,0.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,-0.16760956194962015,0,3,-0.12263849561198716,3,3,3,0.03950395583731638,0.9785458879618594,0.00808391041056993,0.643,0.11186731484129253,0.2338709677419355,0.345,0.897,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,1,3,-0.7474788952583253,3,2,1,1.0000000000000002,0.0,1.0,0.643,0.18438661710037174,0.564516129032258,0.86,0.0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0.7029660596742743,0,3,1.3769784635392246,6,3,2,0.03258086263555205,0.5903853794199444,0.0297569031958972,0.503,0.19885616242493567,0.5403225806451613,0.54,0.591,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,0,2,-1.247351214975396,4,3,1,0.013051088800007264,0.7091775923718713,0.0023759163213861443,0.696,0.21944523877609382,0.6290322580645161,0.76,0.955,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,4,-0.12263849561198716,5,3,2,0.048361887313809616,0.8474374255065554,0.026135079535247588,0.689,0.24443808979124965,0.5887096774193548,0.694,0.702,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,0,1,0.37723382410508344,3,2,3,0.016437055780782826,0.5069527214938419,0.02036913626749341,0.897,0.2645696311123821,0.532258064516129,0.949,0.644,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,1.076069897513086,1,3,1.5019465434684922,5,2,2,0.04987347971594156,0.6924910607866508,0.038883898820734224,0.766,0.1942236202459251,0.46774193548387094,0.659,0.564,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0.8273340056205448,0,0,-0.2476065755412548,5,2,1,0.015288245555162547,0.45292014302741357,0.023208646017442703,0.582,0.2522733771804404,0.5806451612903225,0.907,0.586,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.2004378434593568,0,5,0.12729766424654815,4,2,1,0.03533196080743221,0.6762018275725069,0.026135079535247588,0.802,0.2538747497855305,0.5161290322580645,0.762,0.653,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.8273340056205448,0,3,1.5019465434684922,6,2,1,0.015560332187546301,0.4827175208581645,0.02129632312461971,0.667,0.2140692021732914,0.49999999999999994,0.8,0.622,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,0,3,0.002329584317280495,3,3,2,0.0,0.0,0.041587228001043086,0.689,0.2225336002287675,0.5080645161290323,0.698,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.9466455191369805,0,0,0.002329584317280495,6,2,1,0.06985673127212594,0.7866507747318235,0.0511691246776577,0.706,0.26153846153846155,0.4758064516129032,0.643,0.528,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,0,4,0.002329584317280495,4,3,2,0.06940325355148635,1.0,0.03517515139222902,0.724,0.24489562482127541,0.6209677419354838,0.74,0.674,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-1.6600249133048677,0,2,0.002329584317280495,4,2,1,0.03959465138144431,0.7417560588001589,0.02543968939240286,0.816,0.21755790677723763,0.5241935483870968,1.027,0.679,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.3248057894056273,0,0,1.1270423036806894,6,1,2,0.030525096968652597,0.0,0.07084287080230638,0.606,0.28332856734343725,0.7096774193548386,0.607,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,3,-0.8724469751875931,6,1,2,0.0335482817729165,0.7938021454112039,0.015849100339002695,0.679,0.23974835573348585,0.5564516129032258,0.927,0.784,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,0,3,0.6271699839636188,4,1,1,0.0015327546957617996,0.377036154151768,0.015559354446150725,0.65,0.2378610237346297,0.6774193548387096,0.741,0.637,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.2004378434593568,0,0,1.8768507832562953,4,2,3,0.0658661273304976,0.3488279698053238,0.07927447628429868,0.777,0.2805833571632828,0.532258064516129,0.9,0.243,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,1.2004378434593568,0,0,0.002329584317280495,4,3,1,0.053833851809527274,0.8398887564560985,0.03192999739228697,0.655,0.2103517300543323,0.5241935483870968,0.667,0.657,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,0.5785981137280036,0,4,0.002329584317280495,4,3,1,0.03276225372380789,0.754072308303536,0.017993219946107263,0.674,0.20657706605661996,0.4596774193548387,0.763,0.753,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.20549427588919172,0,4,0.6271699839636188,4,3,2,0.0697358038799554,1.0,0.03549387187436619,0.672,0.23105519016299686,0.5483870967741935,0.857,0.672,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0.8273340056205448,1,4,1.0020742237514217,3,3,2,0.3060279281812218,0.8696861342868494,0.2714629270130096,0.742,0.09396625679153561,0.2338709677419355,0.5,0.189,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1.5735416812981686,0,0,1.5019465434684922,2,2,1,0.020609050810667016,0.5605880015891935,0.020456060035349,0.665,0.19285101515584788,0.6612903225806451,0.643,0.666,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,0,5,0.37723382410508344,5,3,2,0.04319224129851835,0.4803337306317044,0.04795294526700084,0.727,0.274578209894195,0.5725806451612903,0.976,0.422,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,0,2,0.002329584317280495,5,3,1,0.025839160522043554,0.5180770758839889,0.028568945035204126,0.708,0.25947955390334576,0.6774193548387096,0.679,0.569,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.5785981137280036,1,1,0.002329584317280495,2,1,3,0.2186578873379951,0.23440603893524037,0.2340567322458204,0.693,0.22241921647126112,0.49999999999999994,0.756,0.068,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0.9517019515668155,1,4,0.37723382410508344,1,3,3,0.1915096877957053,0.9793404847040127,0.15371019615796946,0.788,0.2151558478696025,0.4758064516129032,1.029,0.317,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.5785981137280036,1,3,0.7521380638928864,2,1,3,0.1963165516344849,0.8502185141040922,0.16773389737200475,0.554,0.20097226193880469,0.6612903225806451,0.614,0.27,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.20549427588919172,0,5,-0.37257465547052243,2,1,3,0.13228549748017548,0.46722288438617404,0.13429722133688754,0.627,0.18793251358307123,0.5161290322580645,1.056,0.202,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,0,2,0.25226574417581576,3,2,1,0.016648678717081304,0.3984902661899086,0.028482021267348535,0.677,0.2607949671146697,0.48387096774193544,0.75,0.504,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.076069897513086,0,1,1.7518827033270277,3,3,3,0.012234828902856008,0.6038935240365515,0.009271868571263003,0.864,0.24129253645982274,0.6612903225806451,0.704,0.825,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-1.535656967358597,0,0,-1.247351214975396,3,3,2,0.04694099045580558,0.7270560190703218,0.03355257439225799,0.777,0.22327709465255935,0.5403225806451613,0.878,0.612,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.4163454538421614,1,3,0.002329584317280495,3,3,1,0.2455340002479012,0.0,0.2769101497986266,0.802,0.23397197597941094,0.45161290322580644,0.571,0.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0.9517019515668155,0,1,-0.2476065755412548,5,2,2,0.045368934357588354,0.8549860945570124,0.022716077999594356,0.555,0.11243923362882471,0.25806451612903225,0.355,0.732,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,1,5,0.6271699839636188,2,3,2,0.11599053138519305,0.591974572904251,0.10958189667661461,0.533,0.21178152702316272,0.5161290322580645,1.114,0.282,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.6650813457347027,1,3,-0.7474788952583253,3,1,2,0.015469636643418383,0.6428287644020659,0.009532639874829774,0.75,0.16282527881040892,0.29838709677419356,0.88,0.83,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,-0.7894492916809732,0,1,-1.3723192949046636,3,3,1,0.0701288179045097,0.813269765593961,0.04948859849911628,1.108,0.2526737203317129,0.5564516129032258,0.646,0.545,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,0.454230167781733,0,2,0.6271699839636188,2,1,2,0.2874353416349988,0.7596344854986095,0.26166951583461306,0.362,0.11083786102373464,0.3870967741935484,0.45,0.175,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,1.2004378434593568,0,1,0.002329584317280495,3,1,1,0.05997091696218299,1.0,0.026135079535247588,0.914,0.2523305690591936,0.596774193548387,0.68,0.736,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.9138172376272439,0,2,-0.7474788952583253,3,1,3,0.05047811667679434,0.30909813269765596,0.06742386926665316,0.645,0.2070346010866457,0.6209677419354838,0.706,0.25,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,-1.6600249133048677,0,2,-1.997159694551002,3,2,5,0.05331991039280241,0.0,0.09268971112334483,1.012,0.13766085215899343,0.217741935483871,0.682,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,0,5,0.002329584317280495,2,1,2,0.012597611079367674,0.36034962256654746,0.027380986874511053,0.816,0.21052330569059194,0.5725806451612903,0.761,0.489,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,4,0.002329584317280495,2,1,1,0.021667165492159378,0.4445768772348033,0.02993075073160838,0.815,0.28201315413211325,0.6532258064516129,0.717,0.519,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,-0.540713399788432,0,4,0.002329584317280495,2,3,2,0.08197970233722418,1.0,0.047228580534870925,0.619,0.23505862167572206,0.532258064516129,1.171,0.607,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,1,5,-0.12263849561198716,2,2,2,0.023813626703186742,0.48827969805323795,0.0288007417494857,0.784,0.2526737203317129,0.5403225806451613,0.638,0.552,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.20549427588919172,0,5,0.002329584317280495,3,2,1,0.005190808308921123,0.0,0.046562164981311396,0.424,0.21349728338575924,0.6048387096774193,0.848,0.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.7029660596742743,0,1,0.002329584317280495,3,3,2,0.010783700196809333,0.0,0.05192246399907282,0.718,0.10128681727194738,0.3629032258064516,0.618,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.454230167781733,0,5,0.6271699839636188,3,2,2,0.0,0.0,0.041587228001043086,0.683,0.23105519016299686,0.5483870967741935,0.857,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-1.162553129519785,0,1,0.002329584317280495,3,3,1,0.043766646411328484,0.8732618196265395,0.019847593660359864,0.828,0.22996854446668574,0.5725806451612903,0.723,0.762,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.9138172376272439,0,2,-0.8724469751875931,3,3,2,0.25956157773968563,0.3627334127930075,0.2639005592095732,0.568,0.1942236202459251,0.5483870967741935,0.592,0.091,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0.7029660596742743,0,3,1.1270423036806894,2,4,1,0.009725585515316972,0.0,0.05090835337409093,0.046,0.05970832141835859,0.20161290322580644,0.029,0.0,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,-1.0381851835735145,0,2,0.002329584317280495,3,1,1,0.0006862629505679091,0.0,0.042244951177817056,0.681,0.2435802116099514,0.532258064516129,0.949,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0.5785981137280036,0,1,0.002329584317280495,3,3,3,0.22376706965720108,0.7127532777115614,0.20406803233564164,0.848,0.1331998856162425,0.29838709677419356,0.808,0.203,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-1.0381851835735145,0,2,-0.9974150551168607,2,1,1,0.0915934300147834,0.9515295987286452,0.05997739982035755,0.706,0.23906205318844725,0.5564516129032258,0.756,0.536,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1,-1.4112890214123264,0,4,-1.4972873748339313,3,2,4,0.0035280566665759766,0.3464441795788637,0.01970272071393388,0.772,0.09962825278810408,0.33064516129032256,0.645,0.561,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-0.540713399788432,1,4,-0.2476065755412548,2,3,3,0.11357198354178194,0.18593563766388557,0.13687595978327005,0.567,0.12422076065198742,0.3064516129032258,0.231,0.09,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
0,1.3248057894056273,1,3,0.002329584317280495,2,2,1,0.4785610849605626,0.4755661501787843,0.46556370063454355,0.637,0.2040034315127252,0.6451612903225806,0.698,0.069,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1.3248057894056273,0,1,1.7518827033270277,3,2,2,0.005160576460878481,0.0,0.0465331903920262,0.669,0.2436374034887046,0.6048387096774193,0.7,0.0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,0,1,0.002329584317280495,3,2,2,0.057552369118771866,1.0,0.02381711239243184,0.977,0.3052902487846726,0.5725806451612903,0.8,0.753,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,2.0710134650832512,1,1,2.5016911829026336,3,1,2,0.1673242093615941,1.0,0.1290238460869817,0.781,0.24975693451529885,0.6290322580645161,0.692,0.361,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,-0.4163454538421614,1,4,-0.7474788952583253,3,2,3,0.47735181103885704,0.5288041319030592,0.4605221220989193,0.519,0.09831283957678011,0.2741935483870968,0.375,0.077,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.20549427588919172,1,2,0.7521380638928864,3,2,0,0.013897580545201155,0.0,0.0549068466954481,0.838,0.1717472118959108,0.3951612903225806,0.686,0.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.04324161600334952,0,2,0.002329584317280495,3,2,2,0.0,0.0,0.041587228001043086,0.757,0.25707749499571064,0.5564516129032258,0.795,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,3,1.3769784635392246,3,3,3,0.20396520918927255,0.37385776718315455,0.20980500101411062,0.874,0.22962539319416642,0.5403225806451613,0.604,0.115,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.8273340056205448,1,4,0.7521380638928864,3,3,3,0.05011533450028268,0.0,0.08961840465911396,0.684,0.24014869888475837,0.6209677419354838,0.776,0.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,1.3248057894056273,0,2,1.252010383609957,2,3,2,0.020881137443050764,0.4525228446563369,0.028597919624489324,1.025,0.228710323134115,0.5080645161290323,0.825,0.535,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0.454230167781733,0,3,0.002329584317280495,3,2,2,0.03557381559177331,0.5578069129916567,0.03500130385651784,0.503,0.18730340291678582,0.4596774193548387,1.161,0.537,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,-0.04324161600334952,0,3,0.37723382410508344,2,3,2,0.051959477230883656,0.38339292808899483,0.06342537594529599,0.928,0.15956534172147555,0.3870967741935484,0.568,0.306,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-1.2869210754660558,0,3,0.002329584317280495,2,2,2,0.008123297569057102,0.0,0.04937270014197549,0.319,0.08864741206748643,0.3387096774193548,0.529,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,1,0.002329584317280495,2,3,2,0.012083669662642814,0.0,0.05316837133833628,0.65,0.2657134686874464,0.49999999999999994,0.895,0.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-1.0381851835735145,0,3,-0.6225108153290577,3,1,3,0.12348802969976755,1.0,0.08701069162344624,0.72,0.20932227623677438,0.564516129032258,0.739,0.456,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-0.7894492916809732,0,2,-0.9974150551168607,2,2,2,0.04784794589708475,0.0,0.08744531046272419,0.694,0.13177008864741208,0.217741935483871,0.321,0.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,0,2,0.502201904034351,3,1,3,0.0,0.0,0.041587228001043086,1.052,0.25553331426937376,0.5080645161290323,0.921,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.9517019515668155,1,3,1.6269146233977598,2,3,3,0.29251429210616214,0.9860945570123163,0.2500217309419639,1.08,0.25930797826708607,0.5725806451612903,0.688,0.223,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.5785981137280036,1,0,1.1270423036806894,3,2,3,0.2784262509182924,1.0,0.23550546171008024,0.708,0.25278810408921937,0.6370967741935484,0.978,0.236,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.16760956194962015,0,3,-0.2476065755412548,2,3,2,0.046487512735166,0.9423917361938816,0.017413728160403326,0.772,0.24529596797254793,0.5887096774193548,0.729,0.797,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0.7029660596742743,0,3,1.3769784635392246,3,3,1,0.15692445363492627,1.0,0.119056587372874,0.932,0.1194738347154704,0.3225806451612903,0.562,0.38,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.20549427588919172,1,2,0.002329584317280495,2,1,1,0.2818424497471106,0.6841477949940405,0.2618143887810391,0.7,0.24140692021732912,0.5806451612903225,0.783,0.16,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.7894492916809732,0,4,-0.6225108153290577,2,3,3,0.016013809908185885,0.7075883988875645,0.005331324428476226,0.972,0.26176722905347444,0.4758064516129032,0.725,0.905,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.076069897513086,1,2,1.0020742237514217,2,2,2,0.07433104478243652,0.4954310687326182,0.07669573783791615,0.689,0.18135544752645125,0.41935483870967744,0.632,0.32,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,1,3,-0.2476065755412548,2,1,3,1.0000000000000002,0.8152562574493445,0.940544142786776,0.477,0.17157563625965114,0.41935483870967744,0.476,0.059,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,-1.6600249133048677,0,3,-1.8721916146217341,2,1,3,0.042103894768983345,0.4636471990464839,0.04812679280271202,0.744,0.22590792107520735,0.4435483870967742,0.857,0.412,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,0,3,0.002329584317280495,2,3,1,0.0,0.2502979737783075,0.023333236751369047,0.667,0.2398627394909923,0.5564516129032258,0.756,0.438,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,1,3,0.37723382410508344,2,1,3,0.601967488670615,0.6849423917361939,0.5685683655434185,0.512,0.24981412639405204,0.5483870967741935,0.444,0.081,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0.0811263299429211,0,4,0.37723382410508344,3,3,6,0.0,0.0,0.041587228001043086,0.854,0.10208750357449242,0.33064516129032256,0.545,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,0,2,-0.6225108153290577,2,1,1,0.06713586494828844,0.0,0.1059310984266798,0.797,0.20348870460394625,0.4112903225806452,0.694,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-1.0381851835735145,0,5,-0.6225108153290577,2,5,2,0.021606701796074095,0.5530393325387366,0.021962738678179237,0.787,0.21492708035458966,0.6048387096774193,0.667,0.647,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,5,0.12729766424654815,2,3,3,0.2416038600023581,0.0,0.27314345319155103,0.68,0.20617672290534744,0.5241935483870968,0.923,0.0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,1,2,0.12729766424654815,3,2,2,1.0000000000000002,0.5939610647596345,0.9566829890186307,0.52,0.15653417214755505,0.48387096774193544,0.707,0.043,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
